#{"t_start": 1775181731.586944, "env_id": "None"}
r,l,t,success,task_phase
8.485461,98,12.353066,False,INITIAL_CLIMB
12.05134,98,12.364602,False,INITIAL_CLIMB
14.085829,101,12.376451,False,INITIAL_CLIMB
4.633536,86,12.386288,False,INITIAL_CLIMB
15.043939,108,12.398556,False,INITIAL_CLIMB
5.101478,105,12.410828,False,INITIAL_CLIMB
18.59291,103,12.422824,False,INITIAL_CLIMB
-7.918016,64,12.430482,False,TAKEOFF_ROLL
0.805907,78,12.658895,False,INITIAL_CLIMB
-2.460028,119,12.672533,False,INITIAL_CLIMB
15.211465,112,12.685564,False,INITIAL_CLIMB
10.864758,100,12.697144,False,INITIAL_CLIMB
29.020594,125,12.711294,False,INITIAL_CLIMB
8.903456,82,12.720509,False,INITIAL_CLIMB
19.235112,106,12.732647,False,INITIAL_CLIMB
19.339967,101,12.744577,False,INITIAL_CLIMB
7.589515,101,12.756619,False,INITIAL_CLIMB
9.858948,92,12.767645,False,INITIAL_CLIMB
9.071047,101,12.779485,False,INITIAL_CLIMB
10.380363,113,12.792178,False,INITIAL_CLIMB
6.497277,129,12.806625,False,INITIAL_CLIMB
18.10007,99,12.818177,False,INITIAL_CLIMB
5.187996,69,12.826211,False,INITIAL_CLIMB
9.172618,104,12.83834,False,INITIAL_CLIMB
9.431028,89,12.848617,False,INITIAL_CLIMB
10.035585,101,12.860123,False,INITIAL_CLIMB
10.998235,100,12.871434,False,INITIAL_CLIMB
5.976606,91,12.881905,False,INITIAL_CLIMB
19.136691,92,13.114039,False,INITIAL_CLIMB
6.129788,78,13.123223,False,INITIAL_CLIMB
7.837937,83,13.132892,False,INITIAL_CLIMB
9.85848,89,13.143513,False,INITIAL_CLIMB
33.324688,120,13.157416,False,INITIAL_CLIMB
15.88446,111,13.170372,False,INITIAL_CLIMB
17.073356,95,13.181692,False,INITIAL_CLIMB
10.146013,104,13.194223,False,INITIAL_CLIMB
7.242403,85,13.203891,False,INITIAL_CLIMB
17.335938,97,13.214704,False,INITIAL_CLIMB
26.892899,127,13.229084,False,INITIAL_CLIMB
17.280576,131,13.244608,False,INITIAL_CLIMB
18.916079,96,13.255659,False,INITIAL_CLIMB
28.633073,157,13.273227,False,INITIAL_CLIMB
15.284552,112,13.286465,False,INITIAL_CLIMB
5.572127,91,13.297081,False,INITIAL_CLIMB
21.533657,130,13.312245,False,INITIAL_CLIMB
17.507821,107,13.324859,False,INITIAL_CLIMB
16.050193,102,13.336275,False,INITIAL_CLIMB
10.362412,89,13.346291,False,INITIAL_CLIMB
19.052375,118,13.605624,False,INITIAL_CLIMB
17.855054,96,13.628139,False,INITIAL_CLIMB
13.284502,95,13.639968,False,INITIAL_CLIMB
4.320689,67,13.647999,False,INITIAL_CLIMB
12.947979,89,13.659454,False,INITIAL_CLIMB
32.260252,123,13.67461,False,INITIAL_CLIMB
30.474361,170,13.695233,False,INITIAL_CLIMB
9.160467,88,13.705722,False,INITIAL_CLIMB
13.526519,116,13.719908,False,INITIAL_CLIMB
27.766862,173,13.741176,False,INITIAL_CLIMB
11.62886,102,13.753503,False,INITIAL_CLIMB
37.51124,166,13.772822,False,INITIAL_CLIMB
28.37477,152,13.790413,False,INITIAL_CLIMB
14.858261,138,13.80612,False,INITIAL_CLIMB
28.152262,123,13.820603,False,INITIAL_CLIMB
33.595066,180,13.841901,False,INITIAL_CLIMB
25.634424,152,14.082068,False,INITIAL_CLIMB
21.592758,113,14.095646,False,INITIAL_CLIMB
9.799457,80,14.105193,False,INITIAL_CLIMB
5.226306,87,14.115785,False,INITIAL_CLIMB
33.532945,120,14.129904,False,INITIAL_CLIMB
19.604635,115,14.143572,False,INITIAL_CLIMB
21.934608,104,14.155821,False,INITIAL_CLIMB
16.057196,96,14.167256,False,INITIAL_CLIMB
24.907218,120,14.181468,False,INITIAL_CLIMB
21.763211,136,14.197395,False,INITIAL_CLIMB
9.930659,90,14.208101,False,INITIAL_CLIMB
8.928548,75,14.216754,False,INITIAL_CLIMB
