#{"t_start": 1775182755.021751, "env_id": "None"}
r,l,t,success,task_phase
260.925608,500,952.601895,False,ENROUTE
253.465732,500,954.191855,False,ENROUTE
255.821855,500,955.788339,False,ENROUTE
254.677544,500,957.378629,False,ENROUTE
251.684871,500,958.978769,False,ENROUTE
256.198903,500,960.553913,False,ENROUTE
255.978764,500,962.145157,False,ENROUTE
255.010819,500,963.731188,False,ENROUTE
256.359288,500,965.322615,False,ENROUTE
248.759012,500,966.910882,False,ENROUTE
251.552993,500,968.524133,False,ENROUTE
253.179681,500,970.109676,False,ENROUTE
246.919743,500,971.712509,False,ENROUTE
249.584433,500,973.314681,False,ENROUTE
249.865462,500,974.906712,False,ENROUTE
258.090619,500,976.529599,False,ENROUTE
251.587676,500,978.103759,False,ENROUTE
251.261803,500,979.666255,False,ENROUTE
250.958021,500,981.314831,False,ENROUTE
252.658017,500,982.89388,False,ENROUTE
251.022492,500,984.524598,False,ENROUTE
251.013737,500,986.119936,False,ENROUTE
247.320872,500,987.707432,False,ENROUTE
247.543004,500,989.328266,False,ENROUTE
254.904064,500,990.947038,False,ENROUTE
249.956387,500,992.786414,False,ENROUTE
244.195585,500,994.523547,False,ENROUTE
253.320062,500,996.216289,False,ENROUTE
252.583404,500,997.891202,False,ENROUTE
247.006491,500,999.567034,False,ENROUTE
247.086641,500,1001.363609,False,ENROUTE
247.481362,500,1003.07557,False,ENROUTE
248.007603,500,1004.830705,False,ENROUTE
250.248913,500,1006.540487,False,ENROUTE
252.020323,500,1008.257186,False,ENROUTE
242.06329,500,1009.979524,False,ENROUTE
